Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,2023-07-03,2023-07-05,Sum
0.11,-0.1,0.33,1.77,-1.5,-3.34,-3.88,1.5,-2.9,0.81,-3.72,2.45,-2.53,0.66,0.08,0.11,-0.47,-10.63
0.11,-0.105,0.33,1.77,-1.5,-4.05,-3.88,1.5,-2.9,0.81,-3.72,2.45,-2.53,0.74,0.08,0.11,-0.47,-11.26
0.11,-0.11,0.33,1.77,-0.54,-4.05,0.24,1.5,-2.65,1.08,-3.72,2.45,-2.53,0.04,0.08,0.11,-0.59,-6.48
0.11,-0.115,0.33,1.77,-1.09,-4.05,0.24,1.5,-2.44,1.08,-3.72,2.45,-1.4,0.04,0.08,2.67,-0.59,-3.13
0.11,-0.12,0.33,1.7,-1.09,-1.94,0.24,1.5,-2.44,1.61,-3.72,2.45,-1.4,0.04,0.08,2.67,-0.59,-0.56
0.11,-0.125,0.33,2.52,-1.09,-1.17,0.24,0.36,-1.38,1.22,-3.72,2.45,-1.4,0.04,0.08,2.67,-0.59,0.56
0.11,-0.13,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.45,0.82,0.04,0.08,2.67,-0.59,-0.04
0.11,-0.135,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.45,0.82,0.04,0.08,2.67,-0.59,-0.04
0.11,-0.14,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,1.59,0.82,0.04,0.08,2.67,-0.59,-0.9
0.11,-0.145,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,1.59,0.82,0.04,0.0,2.67,-0.59,-0.98
0.11,-0.15,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,-0.59,-2.68
0.11,-0.155,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,-0.59,-2.68
0.11,-0.16,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,-0.59,-2.68
0.11,-0.165,0.33,0.0,-0.29,0.46,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,-0.59,-0.21
0.11,-0.17,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,-0.59,0.18
0.11,-0.175,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.59,0.0,0.04,0.0,2.67,-0.59,-0.64
0.11,-0.18,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.59,0.0,0.04,0.0,2.67,-0.59,-0.64
0.11,-0.185,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.58,-3.72,1.59,0.0,0.04,0.0,2.67,-0.59,-0.74
0.11,-0.19,0.33,0.0,0.0,0.46,0.24,0.36,-1.25,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,-0.68
0.11,-0.195,0.33,0.0,0.0,0.46,0.24,0.36,-1.42,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,-0.85
0.11,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,0.33
0.11,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,0.33
0.11,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,0.33
0.11,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,0.0
0.11,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,0.0
0.11,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,-0.59,0.0
0.11,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,-0.59,-0.91
0.11,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,2.49,2.17
0.11,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,2.49,2.17
0.11,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,2.49,2.17
0.105,0.0,0.15,2.27,-3.7,-4.35,-4.31,6.48,-5.02,2.76,-6.23,-2.73,-4.36,2.21,-0.53,0.38,-0.01,-16.99
0.105,-0.005,0.15,2.27,-3.32,-4.35,-4.31,6.76,-5.02,2.47,-5.6,-2.73,-4.07,2.21,-0.38,0.38,-0.01,-15.55
0.105,-0.01,0.15,1.49,-3.32,-5.75,-4.31,6.61,-4.61,2.47,-5.6,-2.96,-4.07,2.21,-0.38,0.47,-0.01,-17.61
0.105,-0.015,0.15,1.57,-3.32,-5.92,-4.31,6.27,-4.42,2.47,-5.6,-1.79,-4.07,2.21,-0.38,0.47,-0.01,-16.68
0.105,-0.02,0.15,1.57,-1.63,-5.79,-4.31,6.27,-4.66,2.28,-5.6,-1.79,-4.07,1.35,-0.38,0.47,-0.01,-16.15
0.105,-0.025,0.15,1.57,-1.63,-5.39,-4.31,6.27,-4.66,2.28,-5.6,-1.79,-4.07,1.35,-0.38,0.47,-0.01,-15.75
0.105,-0.03,0.15,1.61,-1.63,-5.18,-4.31,6.27,-4.66,2.94,-5.6,-3.38,-4.07,1.17,-0.38,0.47,-0.01,-16.61
0.105,-0.035,0.15,1.61,-1.63,-5.47,-4.31,5.71,-4.66,2.94,-5.58,-3.05,-4.07,1.17,-0.38,0.32,0.4,-16.85
0.105,-0.04,0.15,1.61,-1.63,-5.47,-4.31,5.71,-4.66,2.94,-5.58,-2.87,-4.07,1.17,-0.38,0.32,0.4,-16.67
0.105,-0.045,0.15,1.61,-1.63,-5.47,-4.31,4.91,-4.41,2.86,-5.58,-2.87,-4.07,1.17,-0.4,0.32,0.4,-17.32
0.105,-0.05,0.15,1.61,-1.63,-5.13,-4.31,4.91,-4.41,2.86,-4.83,-2.87,-4.07,1.17,-0.4,0.32,1.31,-15.32
0.105,-0.055,0.15,1.61,-1.63,-4.21,-4.31,4.91,-4.58,2.86,-4.67,-2.87,-4.07,1.19,-0.4,0.32,1.31,-14.39
0.105,-0.06,0.15,1.61,-1.63,-4.21,-4.31,4.91,-4.58,1.69,-4.67,-2.87,-4.07,1.19,-0.4,0.32,1.31,-15.56
0.105,-0.065,0.15,1.61,-2.03,-4.21,-4.31,4.91,-4.58,1.69,-4.67,-1.41,-3.44,1.19,-0.4,0.32,1.22,-13.96
0.105,-0.07,0.15,1.61,-1.25,-4.21,-4.31,4.91,-2.29,1.69,-4.58,-1.41,-2.77,1.19,-0.4,0.32,1.22,-10.13
0.105,-0.075,0.15,1.61,-1.25,-4.21,-4.31,3.58,-2.29,1.76,-4.58,-1.41,-2.77,1.19,-0.55,0.32,1.22,-11.54
0.105,-0.08,0.15,1.77,-1.25,-3.52,-4.31,4.6,-2.88,1.76,-3.72,-1.33,-2.76,0.66,-0.55,0.98,0.13,-10.27
0.105,-0.085,0.15,1.77,-1.25,-3.52,-4.31,4.6,-2.88,1.15,-3.72,-1.33,-2.53,0.66,-0.55,0.98,0.13,-10.65
0.105,-0.09,0.15,1.77,-1.25,-3.52,-3.88,4.6,-2.9,1.15,-3.72,-1.33,-2.53,0.66,-0.55,0.98,0.13,-10.24
0.105,-0.095,0.33,1.77,-0.6,-3.34,-3.88,1.5,-2.9,1.15,-3.72,2.45,-2.53,0.66,-0.09,0.98,0.13,-8.09
0.105,-0.1,0.33,1.77,-1.5,-3.34,-3.88,1.5,-2.9,0.81,-3.72,2.45,-2.53,0.66,-0.09,0.11,0.13,-10.2
0.105,-0.105,0.33,1.77,-1.5,-4.05,-3.88,1.5,-2.9,0.81,-3.72,2.45,-2.53,0.74,-0.09,0.11,0.13,-10.83
0.105,-0.11,0.33,1.77,-0.54,-4.05,0.24,1.5,-2.65,1.08,-3.72,2.45,-2.53,0.04,-0.09,0.11,0.01,-6.05
0.105,-0.115,0.33,1.77,-1.09,-4.05,0.24,1.5,-2.44,1.08,-3.72,2.45,-1.4,0.04,-0.09,2.67,0.01,-2.7
0.105,-0.12,0.33,1.7,-1.09,-1.94,0.24,1.5,-2.44,1.61,-3.72,2.45,-1.4,0.04,-0.09,2.67,0.01,-0.13
0.105,-0.125,0.33,2.52,-1.09,-1.17,0.24,0.36,-1.38,1.22,-3.72,2.45,-1.4,0.04,-0.09,2.67,0.01,0.99
0.105,-0.13,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.45,0.82,0.04,-0.09,2.67,0.01,0.39
0.105,-0.135,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.45,0.82,0.04,-0.09,2.67,0.01,0.39
0.105,-0.14,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,1.59,0.82,0.04,-0.09,2.67,0.01,-0.47
0.105,-0.145,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,1.59,0.82,0.04,0.0,2.67,0.01,-0.38
0.105,-0.15,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,0.49,-1.6
0.105,-0.155,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,0.49,-1.6
0.105,-0.16,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,0.49,-1.6
0.105,-0.165,0.33,0.0,-0.29,0.46,0.24,0.36,-1.64,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,0.49,0.87
0.105,-0.17,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.59,0.82,0.04,0.0,2.67,0.49,1.26
0.105,-0.175,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.59,0.0,0.04,0.0,2.67,0.49,0.44
0.105,-0.18,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.59,0.0,0.04,0.0,2.67,0.49,0.44
0.105,-0.185,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.58,-3.72,1.59,0.0,0.04,0.0,2.67,0.49,0.34
0.105,-0.19,0.33,0.0,0.0,0.46,0.24,0.36,-1.25,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,0.4
0.105,-0.195,0.33,0.0,0.0,0.46,0.24,0.36,-1.42,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,0.23
0.105,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,1.41
0.105,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,1.41
0.105,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,1.41
0.105,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,1.08
0.105,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,1.08
0.105,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.36,0.0,0.04,0.0,2.67,0.49,1.08
0.105,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,0.49,0.17
0.105,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,2.49,2.17
0.105,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,2.49,2.17
0.105,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.45,0.0,0.04,0.0,2.67,2.49,2.17
0.1,0.0,0.15,2.27,-3.7,-5.05,-4.31,6.48,-4.73,2.45,-6.23,-2.89,-4.36,2.21,-0.53,0.62,-0.01,-17.63
0.1,-0.005,0.15,2.27,-3.32,-5.05,-4.31,6.76,-4.73,2.16,-5.6,-2.89,-4.07,2.21,-0.38,0.62,-0.01,-16.19
0.1,-0.01,0.15,1.49,-3.32,-7.23,-4.31,6.61,-4.32,2.16,-5.6,-2.67,-4.07,2.21,-0.38,0.71,-0.01,-18.58
0.1,-0.015,0.15,1.57,-3.32,-7.4,-4.31,6.27,-4.13,2.16,-5.6,-1.5,-4.07,2.21,-0.38,0.71,-0.01,-17.65
0.1,-0.02,0.15,1.57,-1.63,-7.27,-4.31,6.27,-4.37,1.97,-5.6,-1.5,-4.07,1.35,-0.38,0.71,-0.01,-17.12
0.1,-0.025,0.15,1.57,-1.63,-6.87,-4.31,6.27,-4.37,1.97,-5.6,-1.5,-4.07,1.35,-0.38,0.71,-0.01,-16.72
0.1,-0.03,0.15,1.61,-1.63,-6.66,-4.31,6.27,-4.37,2.63,-5.6,-3.09,-4.07,1.17,-0.38,2.92,-0.01,-15.37
0.1,-0.035,0.15,1.61,-1.63,-6.95,-4.31,5.71,-4.37,2.63,-5.58,-2.76,-4.07,1.17,-0.38,2.77,0.4,-15.61
0.1,-0.04,0.15,1.61,-1.63,-6.95,-4.31,5.71,-4.37,2.63,-5.58,-2.58,-4.07,1.17,-0.38,2.77,0.4,-15.43
0.1,-0.045,0.15,1.61,-1.63,-7.15,-4.31,4.91,-4.12,2.55,-5.58,-2.58,-4.07,1.17,-0.4,2.77,0.4,-16.28
0.1,-0.05,0.15,1.61,-1.63,-6.81,-4.31,4.91,-4.12,2.55,-4.83,-2.58,-4.07,1.17,-0.4,2.77,1.31,-14.28
0.1,-0.055,0.15,1.61,-1.63,-5.89,-4.31,4.91,-4.58,2.55,-4.67,-2.58,-4.07,1.19,-0.4,2.77,1.31,-13.64
0.1,-0.06,0.15,1.61,-1.63,-5.89,-4.31,4.91,-4.58,1.38,-4.67,-2.58,-4.07,1.19,-0.4,2.77,1.31,-14.81
0.1,-0.065,0.15,1.61,-2.03,-5.89,-4.31,4.91,-4.58,1.38,-4.67,-1.12,-3.44,1.19,-0.4,2.77,1.22,-13.21
0.1,-0.07,0.15,1.61,-1.25,-5.89,-4.31,4.91,-2.29,1.38,-4.58,-1.12,-2.77,1.19,-0.4,2.77,1.22,-9.38
0.1,-0.075,0.15,1.61,-1.25,-5.89,-4.31,3.58,-2.29,1.45,-4.58,-1.12,-2.77,1.19,-0.55,2.77,1.22,-10.79
0.1,-0.08,0.15,1.77,-1.25,-5.2,-4.31,4.6,-2.88,1.45,-3.72,-1.04,-2.76,0.66,-0.55,3.43,0.13,-9.52
0.1,-0.085,0.15,1.77,-1.25,-5.2,-4.31,4.6,-2.88,1.15,-3.72,-1.04,-2.53,0.66,-0.55,3.43,0.13,-9.59
0.1,-0.09,0.15,1.77,-1.25,-5.2,-3.88,4.6,-2.9,1.15,-3.72,-1.04,-2.53,0.66,-0.55,3.43,0.13,-9.18
0.1,-0.095,0.33,1.77,-0.6,-5.02,-3.88,1.5,-2.9,1.15,-3.72,2.74,-2.53,0.66,-0.09,3.43,0.13,-7.03
0.1,-0.1,0.33,1.77,-1.5,-5.02,-3.88,1.5,-2.9,0.81,-3.72,2.74,-2.53,0.66,-0.09,2.56,0.13,-9.14
0.1,-0.105,0.33,1.77,-1.5,-5.73,-3.88,1.5,-2.9,0.81,-3.72,2.74,-2.53,0.74,-0.09,2.56,0.13,-9.77
0.1,-0.11,0.33,1.77,-0.54,-5.73,0.24,1.5,-2.65,1.08,-3.72,2.74,-2.53,0.04,-0.09,2.56,0.01,-4.99
0.1,-0.115,0.33,1.77,-1.09,-5.73,0.24,1.5,-2.44,1.08,-3.72,2.74,-1.4,0.04,-0.09,2.67,0.01,-4.09
0.1,-0.12,0.33,1.7,-1.09,-3.62,0.24,1.5,-2.44,1.61,-3.72,2.74,-1.4,0.04,-0.09,2.67,0.01,-1.52
0.1,-0.125,0.33,2.52,-1.09,-2.85,0.24,0.36,-1.38,1.22,-3.72,2.74,-1.4,0.04,-0.09,2.67,0.01,-0.4
0.1,-0.13,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.74,0.82,0.04,-0.09,2.67,0.01,0.68
0.1,-0.135,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.74,0.82,0.04,-0.09,2.67,0.01,0.68
0.1,-0.14,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,1.88,0.82,0.04,-0.09,2.67,0.01,-0.18
0.1,-0.145,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,1.88,0.82,0.04,0.0,2.67,0.01,-0.09
0.1,-0.15,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.88,0.82,0.04,0.0,2.67,0.49,-1.31
0.1,-0.155,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.88,0.82,0.04,0.0,2.67,0.49,-1.31
0.1,-0.16,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,1.88,0.82,0.04,0.0,2.67,0.49,-1.31
0.1,-0.165,0.33,0.0,-0.29,0.46,0.24,0.36,-1.64,-0.48,-3.72,1.88,0.82,0.04,0.0,2.67,0.49,1.16
0.1,-0.17,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.25,0.82,0.04,0.0,2.67,0.49,0.92
0.1,-0.175,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.25,0.0,0.04,0.0,2.67,0.49,0.1
0.1,-0.18,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,1.25,0.0,0.04,0.0,2.67,0.49,0.1
0.1,-0.185,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.58,-3.72,1.25,0.0,0.04,0.0,2.67,0.49,0.0
0.1,-0.19,0.33,0.0,0.0,0.46,0.24,0.36,-1.25,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,0.06
0.1,-0.195,0.33,0.0,0.0,0.46,0.24,0.36,-1.42,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,-0.11
0.1,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,1.07
0.1,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,1.07
0.1,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,1.07
0.1,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,0.74
0.1,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,0.74
0.1,-0.225,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,1.02,0.0,0.04,0.0,2.67,0.49,0.74
0.1,-0.23,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.11,0.0,0.04,0.0,2.67,0.49,-0.17
0.1,-0.235,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.11,0.0,0.04,0.0,2.67,2.49,1.83
0.1,-0.24,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.11,0.0,0.04,0.0,2.67,2.49,1.83
0.1,-0.245,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,0.11,0.0,0.04,0.0,2.67,2.49,1.83
0.095,0.0,0.15,2.27,-3.7,-5.05,-4.31,6.48,-4.73,2.45,-6.23,-1.9,-4.5,2.21,-0.53,0.04,-0.01,-17.36
0.095,-0.005,0.15,2.27,-3.32,-5.05,-4.31,6.76,-4.73,2.16,-5.6,-1.9,-4.21,2.21,-0.38,-0.15,-0.01,-16.11
0.095,-0.01,0.15,1.49,-3.32,-7.23,-4.31,6.61,-4.32,2.16,-5.6,-1.68,-4.21,2.21,-0.38,-0.06,-0.01,-18.5
0.095,-0.015,0.15,1.57,-3.32,-7.4,-4.31,6.27,-4.13,2.16,-5.6,-0.51,-4.21,2.21,-0.38,-0.06,-0.01,-17.57
0.095,-0.02,0.15,1.57,-1.63,-7.27,-4.31,6.27,-4.37,1.97,-5.6,-0.51,-4.21,1.35,-0.38,0.61,-0.01,-16.37
0.095,-0.025,0.15,1.57,-1.63,-6.87,-4.31,6.27,-4.37,1.97,-5.6,-0.51,-4.21,1.35,-0.38,0.61,-0.01,-15.97
0.095,-0.03,0.15,1.61,-1.63,-6.66,-4.31,6.27,-4.37,2.63,-5.6,-1.66,-4.21,1.17,-0.38,2.82,-0.01,-14.18
0.095,-0.035,0.15,1.61,-1.63,-6.95,-4.31,5.71,-4.37,2.63,-5.58,-1.33,-4.21,1.17,-0.38,2.67,0.4,-14.42
0.095,-0.04,0.15,1.61,-1.63,-6.95,-4.31,5.71,-4.37,2.63,-5.58,-1.15,-4.22,1.17,-0.38,2.67,0.4,-14.25
0.095,-0.045,0.15,1.61,-1.63,-7.15,-4.31,4.91,-4.12,2.55,-5.58,-1.15,-4.22,1.17,-0.4,2.67,0.4,-15.1
0.095,-0.05,0.15,1.61,-1.63,-6.81,-4.31,4.91,-4.12,2.55,-4.83,-1.15,-4.22,1.17,-0.4,2.67,1.31,-13.1
0.095,-0.055,0.15,1.61,-1.63,-5.89,-4.31,4.91,-4.58,2.55,-4.67,-1.15,-4.22,1.19,-0.4,2.67,1.31,-12.46
0.095,-0.06,0.15,1.61,-1.63,-5.89,-4.31,4.91,-4.58,1.38,-4.67,-1.15,-4.22,1.19,-0.4,2.67,1.31,-13.63
0.095,-0.065,0.15,1.61,-2.03,-5.89,-4.31,4.91,-4.58,1.38,-4.67,0.31,-3.44,1.19,-0.4,2.67,1.22,-11.88
0.095,-0.07,0.15,1.61,-1.25,-5.89,-4.31,4.91,-2.29,1.38,-4.58,0.31,-2.77,1.19,-0.4,2.67,1.22,-8.05
0.095,-0.075,0.15,1.61,-1.25,-5.89,-4.31,3.58,-2.29,1.45,-4.58,0.31,-2.77,1.19,-0.55,2.67,1.22,-9.46
0.095,-0.08,0.15,1.77,-1.25,-5.2,-4.31,4.6,-2.88,1.45,-3.72,0.39,-2.76,0.66,-0.55,5.1,0.13,-6.42
0.095,-0.085,0.15,1.77,-1.25,-5.2,-4.31,4.6,-2.88,1.15,-3.72,0.39,-2.53,0.66,-0.55,5.1,0.13,-6.49
0.095,-0.09,0.15,1.77,-1.25,-5.2,-3.88,4.6,-2.9,1.15,-3.72,0.39,-2.53,0.66,-0.55,5.1,0.13,-6.08
0.095,-0.095,0.33,1.77,-0.6,-5.02,-3.88,1.5,-2.9,1.15,-3.72,3.79,-2.53,0.66,-0.09,5.1,0.13,-4.31
0.095,-0.1,0.33,1.77,-1.5,-5.02,-3.88,1.5,-2.9,0.81,-3.72,3.79,-2.53,0.66,-0.09,4.23,0.13,-6.42
0.095,-0.105,0.33,1.77,-1.5,-5.73,-3.88,1.5,-2.9,0.81,-3.72,3.79,-2.53,0.74,-0.09,4.23,0.13,-7.05
0.095,-0.11,0.33,1.77,-0.54,-5.73,0.24,1.5,-2.65,1.08,-3.72,3.79,-2.53,0.04,-0.09,4.23,0.01,-2.27
0.095,-0.115,0.33,1.77,-1.09,-5.73,0.24,1.5,-2.44,1.08,-3.72,3.79,-1.4,0.04,-0.09,4.34,0.01,-1.37
0.095,-0.12,0.33,1.7,-1.09,-3.62,0.24,1.5,-2.44,1.61,-3.72,3.79,-1.4,0.04,-0.09,4.34,0.01,1.2
0.095,-0.125,0.33,2.52,-1.09,-2.85,0.24,0.36,-1.38,1.22,-3.72,3.79,-1.4,0.04,-0.09,4.34,0.01,2.32
0.095,-0.13,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,3.79,0.82,0.04,-0.09,4.34,0.01,3.4
0.095,-0.135,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,3.79,0.82,0.04,-0.09,4.34,0.01,3.4
0.095,-0.14,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.93,0.82,0.04,-0.09,4.34,0.01,2.54
0.095,-0.145,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,1.22,-3.72,2.93,0.82,0.04,0.0,4.34,0.01,2.63
0.095,-0.15,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,2.93,0.82,0.04,0.0,4.34,0.49,1.41
0.095,-0.155,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,2.93,0.82,0.04,0.0,4.34,0.49,1.41
0.095,-0.16,0.33,0.0,-0.29,-2.01,0.24,0.36,-1.64,-0.48,-3.72,2.93,0.82,0.04,0.0,4.34,0.49,1.41
0.095,-0.165,0.33,0.0,-0.29,0.46,0.24,0.36,-1.64,-0.48,-3.72,2.93,0.82,0.04,0.0,4.34,0.49,3.88
0.095,-0.17,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,2.3,0.82,0.04,0.0,4.34,0.49,3.64
0.095,-0.175,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,2.3,0.0,0.04,0.0,4.34,0.49,2.82
0.095,-0.18,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.48,-3.72,2.3,0.0,0.04,0.0,4.34,0.49,2.82
0.095,-0.185,0.33,0.0,-0.29,0.46,0.24,0.36,-1.25,-0.58,-3.72,2.3,0.0,0.04,0.0,4.34,0.49,2.72
0.095,-0.19,0.33,0.0,0.0,0.46,0.24,0.36,-1.25,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,2.78
0.095,-0.195,0.33,0.0,0.0,0.46,0.24,0.36,-1.42,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,2.61
0.095,-0.2,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,3.79
0.095,-0.205,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,3.79
0.095,-0.21,0.33,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,3.79
0.095,-0.215,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,3.46
0.095,-0.22,0.0,0.0,0.0,0.46,0.0,0.36,0.0,-0.58,-3.72,2.07,0.0,0.04,0.0,4.34,0.49,3.46
