Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.105,-0.245,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.18,5.02,-1.42,1.24,12.53
0.1,0.0,0.08,-0.35,2.8,-1.99,-0.83,-0.69,1.91,-1.04,-0.54,-0.08,0.15,0.84,0.82,1.08
0.1,-0.005,0.08,-0.35,3.18,-1.99,-0.83,-0.41,1.91,-1.33,0.09,-0.08,0.44,0.84,0.97,2.52
0.1,-0.01,0.08,-1.13,3.18,-4.17,-0.83,-0.56,2.32,-1.33,0.09,0.14,0.44,0.84,0.97,0.04
0.1,-0.015,0.08,-1.05,3.18,-4.34,-0.83,-0.9,2.51,-1.33,0.09,1.31,0.44,0.84,0.97,0.97
0.1,-0.02,0.08,-1.05,4.87,-4.21,-0.83,-0.9,2.27,-1.52,0.09,1.31,0.44,-0.02,0.97,1.5
0.1,-0.025,0.08,-1.05,4.87,-3.81,-0.83,-0.9,2.27,-1.52,0.09,1.31,0.44,-0.02,0.97,1.9
0.1,-0.03,0.08,-1.01,4.87,-3.6,-0.83,-0.9,2.27,-0.86,0.09,-0.28,0.44,-0.2,0.97,1.04
0.1,-0.035,0.08,-1.01,4.87,-3.89,-0.83,-1.46,2.27,-0.86,0.11,0.05,0.44,-0.2,0.97,0.54
0.1,-0.04,0.08,-1.01,4.87,-3.89,-0.83,-1.46,2.27,-0.86,0.11,0.23,0.44,-0.2,0.97,0.72
0.1,-0.045,0.08,-1.01,4.87,-4.09,-0.83,-2.26,2.52,-0.94,0.11,0.23,0.44,-0.2,0.95,-0.13
0.1,-0.05,0.08,-1.01,4.87,-3.75,-0.83,-2.26,2.52,-0.94,0.86,0.23,0.44,-0.2,0.95,0.96
0.1,-0.055,0.08,-1.01,4.87,-2.83,-0.83,-2.26,2.06,-0.94,1.02,0.23,0.44,-0.18,0.95,1.6
0.1,-0.06,0.08,-1.01,4.87,-2.83,-0.83,-2.26,2.06,-2.11,1.02,0.23,0.44,-0.18,0.95,0.43
0.1,-0.065,0.08,-1.01,4.47,-2.83,-0.83,-2.26,2.06,-2.11,1.02,1.69,1.07,-0.18,0.95,2.12
0.1,-0.07,0.08,-1.01,5.25,-2.83,-0.83,-2.26,4.35,-2.11,1.05,1.69,1.48,-0.18,0.95,5.63
0.1,-0.075,0.08,-1.01,5.25,-2.83,-0.83,-3.59,4.35,-2.04,1.05,1.69,1.48,-0.18,0.69,4.11
0.1,-0.08,0.08,-0.85,5.25,-2.14,-0.83,-2.57,3.76,-2.04,1.91,1.77,1.49,-0.71,0.69,5.81
0.1,-0.085,0.08,-0.85,5.25,-2.14,-0.83,-2.57,3.76,-2.34,1.91,1.77,1.67,-0.71,0.69,5.69
0.1,-0.09,0.08,-0.85,5.25,-2.14,-0.45,-2.57,3.74,-2.34,1.91,1.77,1.67,-0.71,0.69,6.05
0.1,-0.095,0.26,-0.85,5.84,-1.96,-0.45,-5.72,3.74,-2.34,1.91,5.47,1.67,-0.71,1.15,8.01
0.1,-0.1,0.26,-0.85,4.94,-1.96,-0.45,-5.72,3.74,-2.68,1.91,5.47,1.67,-0.71,1.15,6.77
0.1,-0.105,0.26,-0.85,4.94,-2.67,-0.45,-5.72,3.74,-2.68,1.91,5.47,1.67,-0.63,1.15,6.14
0.1,-0.11,0.26,-0.85,5.9,-2.67,0.11,-5.72,3.99,-2.41,1.91,5.47,1.67,-1.42,1.15,7.39
0.1,-0.115,0.26,-0.85,5.35,-2.67,0.11,-5.72,4.2,-2.41,1.91,5.47,2.8,-1.42,1.15,8.18
0.1,-0.12,0.26,-0.92,5.35,-0.56,0.11,-5.72,4.2,-1.93,1.91,5.47,2.8,-1.42,1.15,10.7
0.1,-0.125,0.26,-0.17,5.35,0.17,0.11,-6.86,5.26,-2.32,1.91,5.47,2.8,-1.42,1.15,11.71
0.1,-0.13,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,5.47,5.02,-1.42,1.15,12.75
0.1,-0.135,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,5.47,5.02,-1.42,1.15,12.75
0.1,-0.14,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,4.61,5.02,-1.42,1.15,11.89
0.1,-0.145,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,4.61,5.02,-1.42,1.24,11.98
0.1,-0.15,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,4.61,5.02,-1.42,1.24,10.28
0.1,-0.155,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,4.61,5.02,-1.42,1.24,10.28
0.1,-0.16,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,4.61,5.02,-1.42,1.24,10.28
0.1,-0.165,0.26,-2.69,6.15,3.48,0.11,-6.86,4.96,-4.02,1.91,4.61,5.02,-1.42,1.24,12.75
0.1,-0.17,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,3.98,5.02,-1.42,1.24,12.51
0.1,-0.175,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,3.98,5.02,-1.42,1.24,12.51
0.1,-0.18,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,3.98,5.02,-1.42,1.24,12.51
0.1,-0.185,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.12,1.91,3.98,5.02,-1.42,1.24,12.41
0.1,-0.19,0.26,-2.69,6.44,3.48,0.11,-6.86,5.35,-4.12,1.91,3.75,5.02,-1.42,1.24,12.47
0.1,-0.195,0.26,-2.69,6.44,3.48,0.11,-6.86,5.18,-4.12,1.91,3.75,5.02,-1.42,1.24,12.3
0.1,-0.2,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.75,5.02,-1.42,1.24,13.48
0.1,-0.205,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.75,5.02,-1.42,1.24,13.48
0.1,-0.21,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.75,5.02,-1.42,1.24,13.48
0.1,-0.215,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.75,5.02,-1.42,1.24,13.1
0.1,-0.22,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.75,5.02,-1.42,1.24,13.1
0.1,-0.225,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.75,5.02,-1.42,1.24,13.1
0.1,-0.23,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.84,5.02,-1.42,1.24,12.19
0.1,-0.235,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.84,5.02,-1.42,1.24,12.19
0.1,-0.24,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.84,5.02,-1.42,1.24,12.19
0.1,-0.245,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,2.84,5.02,-1.42,1.24,12.19
0.095,0.0,0.08,-0.35,2.8,-1.99,-0.83,-0.69,1.91,-1.04,-0.54,0.91,0.01,0.84,0.82,1.93
0.095,-0.005,0.08,-0.35,3.18,-1.99,-0.83,-0.41,1.91,-1.33,0.09,0.91,0.3,0.84,0.97,3.37
0.095,-0.01,0.08,-1.13,3.18,-4.17,-0.83,-0.56,2.32,-1.33,0.09,1.13,0.3,0.84,0.97,0.89
0.095,-0.015,0.08,-1.05,3.18,-4.34,-0.83,-0.9,2.51,-1.33,0.09,2.3,0.3,0.84,0.97,1.82
0.095,-0.02,0.08,-1.05,4.87,-4.21,-0.83,-0.9,2.27,-1.52,0.09,2.3,0.3,-0.02,0.97,2.35
0.095,-0.025,0.08,-1.05,4.87,-3.81,-0.83,-0.9,2.27,-1.52,0.09,2.3,0.3,-0.02,0.97,2.75
0.095,-0.03,0.08,-1.01,4.87,-3.6,-0.83,-0.9,2.27,-0.86,0.09,1.15,0.3,-0.2,0.97,2.33
0.095,-0.035,0.08,-1.01,4.87,-3.89,-0.83,-1.46,2.27,-0.86,0.11,1.48,0.3,-0.2,0.97,1.83
0.095,-0.04,0.08,-1.01,4.87,-3.89,-0.83,-1.46,2.27,-0.86,0.11,1.66,0.29,-0.2,0.97,2.0
0.095,-0.045,0.08,-1.01,4.87,-4.09,-0.83,-2.26,2.52,-0.94,0.11,1.66,0.29,-0.2,0.95,1.15
0.095,-0.05,0.08,-1.01,4.87,-3.75,-0.83,-2.26,2.52,-0.94,0.86,1.66,0.29,-0.2,0.95,2.24
0.095,-0.055,0.08,-1.01,4.87,-2.83,-0.83,-2.26,2.06,-0.94,1.02,1.66,0.29,-0.18,0.95,2.88
0.095,-0.06,0.08,-1.01,4.87,-2.83,-0.83,-2.26,2.06,-2.11,1.02,1.66,0.29,-0.18,0.95,1.71
0.095,-0.065,0.08,-1.01,4.47,-2.83,-0.83,-2.26,2.06,-2.11,1.02,3.12,1.07,-0.18,0.95,3.55
0.095,-0.07,0.08,-1.01,5.25,-2.83,-0.83,-2.26,4.35,-2.11,1.05,3.12,1.48,-0.18,0.95,7.06
0.095,-0.075,0.08,-1.01,5.25,-2.83,-0.83,-3.59,4.35,-2.04,1.05,3.12,1.48,-0.18,0.69,5.54
0.095,-0.08,0.08,-0.85,5.25,-2.14,-0.83,-2.57,3.76,-2.04,1.91,3.2,1.49,-0.71,0.69,7.24
0.095,-0.085,0.08,-0.85,5.25,-2.14,-0.83,-2.57,3.76,-2.34,1.91,3.2,1.67,-0.71,0.69,7.12
0.095,-0.09,0.08,-0.85,5.25,-2.14,-0.45,-2.57,3.74,-2.34,1.91,3.2,1.67,-0.71,0.69,7.48
0.095,-0.095,0.26,-0.85,5.84,-1.96,-0.45,-5.72,3.74,-2.34,1.91,6.52,1.67,-0.71,1.15,9.06
0.095,-0.1,0.26,-0.85,4.94,-1.96,-0.45,-5.72,3.74,-2.68,1.91,6.52,1.67,-0.71,1.15,7.82
0.095,-0.105,0.26,-0.85,4.94,-2.67,-0.45,-5.72,3.74,-2.68,1.91,6.52,1.67,-0.63,1.15,7.19
0.095,-0.11,0.26,-0.85,5.9,-2.67,0.11,-5.72,3.99,-2.41,1.91,6.52,1.67,-1.42,1.15,8.44
0.095,-0.115,0.26,-0.85,5.35,-2.67,0.11,-5.72,4.2,-2.41,1.91,6.52,2.8,-1.42,1.15,9.23
0.095,-0.12,0.26,-0.92,5.35,-0.56,0.11,-5.72,4.2,-1.93,1.91,6.52,2.8,-1.42,1.15,11.75
0.095,-0.125,0.26,-0.17,5.35,0.17,0.11,-6.86,5.26,-2.32,1.91,6.52,2.8,-1.42,1.15,12.76
0.095,-0.13,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,6.52,5.02,-1.42,1.15,13.8
0.095,-0.135,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,6.52,5.02,-1.42,1.15,13.8
0.095,-0.14,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,5.66,5.02,-1.42,1.15,12.94
0.095,-0.145,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-2.32,1.91,5.66,5.02,-1.42,1.24,13.03
0.095,-0.15,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,5.66,5.02,-1.42,1.24,11.33
0.095,-0.155,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,5.66,5.02,-1.42,1.24,11.33
0.095,-0.16,0.26,-2.69,6.15,1.01,0.11,-6.86,4.96,-4.02,1.91,5.66,5.02,-1.42,1.24,11.33
0.095,-0.165,0.26,-2.69,6.15,3.48,0.11,-6.86,4.96,-4.02,1.91,5.66,5.02,-1.42,1.24,13.8
0.095,-0.17,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,5.03,5.02,-1.42,1.24,13.56
0.095,-0.175,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,5.03,5.02,-1.42,1.24,13.56
0.095,-0.18,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.02,1.91,5.03,5.02,-1.42,1.24,13.56
0.095,-0.185,0.26,-2.69,6.15,3.48,0.11,-6.86,5.35,-4.12,1.91,5.03,5.02,-1.42,1.24,13.46
0.095,-0.19,0.26,-2.69,6.44,3.48,0.11,-6.86,5.35,-4.12,1.91,4.8,5.02,-1.42,1.24,13.52
0.095,-0.195,0.26,-2.69,6.44,3.48,0.11,-6.86,5.18,-4.12,1.91,4.8,5.02,-1.42,1.24,13.35
0.095,-0.2,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.53
0.095,-0.205,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.53
0.095,-0.21,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.53
0.095,-0.215,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.15
0.095,-0.22,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.15
0.095,-0.225,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.15
0.095,-0.23,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.095,-0.235,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.095,-0.24,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.095,-0.245,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.09,0.0,0.08,-0.35,2.28,-2.11,-0.83,-0.69,1.88,-0.5,-0.54,0.29,0.01,-1.59,0.82,-1.25
0.09,-0.005,0.08,-0.35,2.89,-2.11,-0.83,-0.41,1.88,-0.79,0.09,0.29,0.3,-1.8,0.97,0.21
0.09,-0.01,0.08,-1.13,2.89,-4.29,-0.83,-0.56,2.13,-0.79,0.09,0.51,0.3,-1.8,0.97,-2.43
0.09,-0.015,0.08,-1.05,2.89,-4.46,-0.83,-0.9,2.32,-0.79,0.09,1.68,0.3,-1.8,0.97,-1.5
0.09,-0.02,0.08,-1.05,4.87,-4.33,-0.83,-0.9,2.08,-0.98,0.09,1.68,0.3,-2.66,0.97,-0.68
0.09,-0.025,0.08,-1.05,4.87,-3.93,-0.83,-0.9,2.08,-0.98,0.09,1.68,0.3,-2.66,0.97,-0.28
0.09,-0.03,0.08,-1.01,4.87,-3.72,-0.83,-0.9,2.08,-0.32,0.09,0.53,0.3,-2.84,0.97,-0.7
0.09,-0.035,0.08,-1.01,4.87,-4.01,-0.83,-1.46,2.08,-0.32,0.11,0.86,0.3,-2.84,0.97,-1.2
0.09,-0.04,0.08,-1.01,4.87,-4.01,-0.83,-1.46,2.08,-0.32,0.11,1.04,0.29,-2.66,0.97,-0.85
0.09,-0.045,0.08,-1.01,4.87,-4.21,-0.83,-2.26,2.33,-0.4,0.11,1.04,0.29,-2.66,0.95,-1.7
0.09,-0.05,0.08,-1.01,4.87,-3.87,-0.83,-2.26,1.65,-0.4,0.86,1.04,0.29,-2.66,0.95,-1.29
0.09,-0.055,0.08,-1.01,4.87,-2.95,-0.83,-2.26,1.19,-0.4,1.02,1.04,0.29,-2.64,0.95,-0.65
0.09,-0.06,0.08,-1.01,4.87,-2.95,-0.83,-2.26,1.19,-1.57,1.02,1.04,0.29,-2.64,0.95,-1.82
0.09,-0.065,0.08,-1.01,4.47,-2.95,-0.83,-2.26,1.19,-1.57,1.02,2.49,1.07,-2.64,0.95,0.01
0.09,-0.07,0.08,-1.01,5.25,-2.95,-0.83,-2.26,3.48,-1.57,1.05,2.49,1.48,-1.9,0.95,4.26
0.09,-0.075,0.08,-1.01,5.25,-2.95,-0.83,-3.59,3.48,-1.5,1.05,2.49,1.48,-1.9,0.69,2.74
0.09,-0.08,0.08,-0.85,5.25,-2.26,-0.83,-2.57,3.76,-1.5,1.91,2.57,1.49,-2.43,0.69,5.31
0.09,-0.085,0.08,-0.85,5.25,-2.26,-0.83,-2.57,3.76,-1.8,1.91,2.57,1.67,-2.43,0.69,5.19
0.09,-0.09,0.08,-0.85,5.25,-2.26,-0.45,-2.57,3.74,-1.8,1.91,2.57,1.67,-2.43,0.69,5.55
0.09,-0.095,0.26,-0.85,5.94,-2.08,-0.45,-5.72,3.74,-1.8,1.91,5.89,1.67,-2.43,1.15,7.23
0.09,-0.1,0.26,-0.85,5.04,-2.08,-0.45,-5.72,3.74,-2.14,1.91,5.89,1.67,-2.43,1.15,5.99
0.09,-0.105,0.26,-0.85,5.04,-2.79,-0.45,-5.72,3.74,-2.14,1.91,5.89,1.67,-1.83,1.15,5.88
0.09,-0.11,0.26,-0.85,6.0,-2.79,0.11,-5.72,3.99,-1.87,1.91,5.89,1.67,-1.42,1.15,8.33
0.09,-0.115,0.26,-0.85,5.45,-2.79,0.11,-5.72,4.2,-1.87,1.91,5.89,2.8,-1.42,1.15,9.12
0.09,-0.12,0.26,-0.92,5.45,-0.68,0.11,-5.72,4.2,-1.39,1.91,5.89,2.8,-1.42,1.15,11.64
0.09,-0.125,0.26,-0.17,5.45,0.05,0.11,-6.86,5.26,-2.32,1.91,5.89,2.8,-1.42,1.15,12.11
0.09,-0.13,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-2.32,1.91,5.89,5.02,-1.42,1.15,13.15
0.09,-0.135,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-2.32,1.91,5.89,5.02,-1.42,1.15,13.15
0.09,-0.14,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-2.32,1.91,5.03,5.02,-1.42,1.15,12.29
0.09,-0.145,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-2.32,1.91,5.03,5.02,-1.42,1.24,12.38
0.09,-0.15,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-4.02,1.91,5.03,5.02,-1.42,1.24,10.68
0.09,-0.155,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-4.02,1.91,5.03,5.02,-1.42,1.24,10.68
0.09,-0.16,0.26,-2.69,6.25,0.89,0.11,-6.86,4.96,-4.02,1.91,5.03,5.02,-1.42,1.24,10.68
0.09,-0.165,0.26,-2.69,6.25,3.48,0.11,-6.86,4.96,-4.02,1.91,5.03,5.02,-1.42,1.24,13.27
0.09,-0.17,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.02,1.91,4.57,5.02,-1.42,1.24,13.2
0.09,-0.175,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.02,1.91,4.57,5.02,-1.42,1.24,13.2
0.09,-0.18,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.02,1.91,4.57,5.02,-1.42,1.24,13.2
0.09,-0.185,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.12,1.91,4.57,5.02,-1.42,1.24,13.1
0.09,-0.19,0.26,-2.69,6.44,3.48,0.11,-6.86,5.35,-4.12,1.91,4.8,5.02,-1.42,1.24,13.52
0.09,-0.195,0.26,-2.69,6.44,3.48,0.11,-6.86,5.18,-4.12,1.91,4.8,5.02,-1.42,1.24,13.35
0.09,-0.2,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.53
0.09,-0.205,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.53
0.09,-0.21,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.53
0.09,-0.215,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.15
0.09,-0.22,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.15
0.09,-0.225,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,4.8,5.02,-1.42,1.24,14.15
0.09,-0.23,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.09,-0.235,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.09,-0.24,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.09,-0.245,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.91,3.89,5.02,-1.42,1.24,13.24
0.085,0.0,0.08,-0.35,2.86,-1.07,-0.83,-0.32,1.88,-0.5,-0.03,0.1,0.01,-1.57,0.82,1.08
0.085,-0.005,0.08,-0.35,3.47,-1.33,-0.83,-0.04,1.88,-0.79,0.6,0.1,0.3,-1.78,0.97,2.28
0.085,-0.01,0.08,-1.13,2.54,-3.51,-0.83,-0.19,2.13,-0.79,0.6,0.32,0.3,-1.78,0.97,-1.29
0.085,-0.015,0.08,-1.05,2.54,-3.68,-0.83,-0.53,2.32,-0.79,0.6,1.49,0.3,-1.78,0.97,-0.36
0.085,-0.02,0.08,-1.05,4.52,-3.14,-0.83,-0.53,2.08,-0.98,0.61,1.49,0.3,-2.18,0.97,1.34
0.085,-0.025,0.08,-1.05,4.52,-2.92,-0.83,-0.53,2.08,-0.98,0.61,1.49,0.3,-2.18,0.97,1.56
0.085,-0.03,0.08,-1.01,4.52,-2.71,-0.83,-0.53,2.08,-0.32,0.61,0.34,0.3,-2.36,0.97,1.14
0.085,-0.035,0.08,-1.01,4.52,-3.0,-0.83,-1.09,2.08,-0.32,0.85,0.67,0.3,-2.36,0.97,0.86
0.085,-0.04,0.08,-1.01,4.52,-3.03,-0.83,-1.09,2.08,-0.32,0.85,0.85,0.29,-2.16,0.97,1.2
0.085,-0.045,0.08,-1.01,4.52,-2.83,-0.83,-1.89,2.33,-0.4,0.85,0.85,0.29,-2.16,0.95,0.75
0.085,-0.05,0.08,-1.01,4.52,-2.49,-0.83,-1.89,1.65,-0.4,1.6,0.85,0.29,-2.16,0.95,1.16
0.085,-0.055,0.08,-1.01,4.52,-1.57,-0.83,-1.89,1.19,-0.4,1.76,0.85,0.29,-2.14,0.95,1.8
0.085,-0.06,0.08,-1.01,4.52,-1.57,-0.83,-1.89,1.19,-1.57,1.76,0.85,0.29,-3.13,0.95,-0.36
0.085,-0.065,0.08,-1.01,4.12,-1.57,-0.83,-1.89,1.19,-1.57,1.89,1.95,1.07,-3.13,0.95,1.25
0.085,-0.07,0.08,-1.01,4.9,-1.58,-0.83,-1.89,3.48,-1.57,1.92,1.95,1.48,-2.39,0.95,5.49
0.085,-0.075,0.08,-1.01,4.9,-1.58,-0.83,-3.22,3.48,-1.5,1.92,1.95,1.48,-2.39,0.69,3.97
0.085,-0.08,0.08,-0.85,4.9,-0.86,-0.83,-2.2,3.76,-1.5,1.78,2.03,1.49,-2.92,0.69,5.57
0.085,-0.085,0.08,-0.85,4.9,-0.86,-0.83,-2.2,3.76,-1.8,1.78,2.03,1.67,-2.92,0.69,5.45
0.085,-0.09,0.08,-0.85,5.02,-0.86,-0.45,-2.2,3.74,-1.8,1.78,2.03,1.67,-2.92,0.69,5.93
0.085,-0.095,0.26,-0.85,5.94,-0.53,-0.45,-5.72,3.74,-1.8,1.78,5.35,1.67,-2.92,1.15,7.62
0.085,-0.1,0.26,-0.85,5.04,-0.53,-0.45,-5.72,3.74,-2.14,1.78,5.35,1.67,-2.92,1.15,6.38
0.085,-0.105,0.26,-0.85,5.04,-1.24,-0.45,-5.72,3.74,-2.14,1.78,5.35,1.67,-1.83,1.15,6.76
0.085,-0.11,0.26,-0.85,6.0,-1.24,0.11,-5.72,3.99,-1.87,1.78,5.35,1.67,-1.42,1.15,9.21
0.085,-0.115,0.26,-0.85,5.45,-1.24,0.11,-5.72,4.2,-1.87,1.78,5.35,2.8,-1.42,1.15,10.0
0.085,-0.12,0.26,-0.92,5.45,0.87,0.11,-5.72,4.2,-1.39,1.78,5.35,2.8,-1.42,1.15,12.52
0.085,-0.125,0.26,-0.17,5.45,1.29,0.11,-6.86,5.26,-2.32,1.78,5.35,2.8,-1.42,1.15,12.68
0.085,-0.13,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-2.32,1.78,5.35,5.02,-1.42,1.15,13.72
0.085,-0.135,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-2.32,1.78,5.35,5.02,-1.42,1.15,13.72
0.085,-0.14,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-2.32,1.78,4.49,5.02,-1.42,1.15,12.86
0.085,-0.145,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-2.32,1.78,4.49,5.02,-1.42,1.24,12.95
0.085,-0.15,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-4.02,1.78,4.49,5.02,-1.42,1.24,11.25
0.085,-0.155,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-4.02,1.78,4.49,5.02,-1.42,1.24,11.25
0.085,-0.16,0.26,-2.69,6.25,2.13,0.11,-6.86,4.96,-4.02,1.78,4.49,5.02,-1.42,1.24,11.25
0.085,-0.165,0.26,-2.69,6.25,3.48,0.11,-6.86,4.96,-4.02,1.78,4.49,5.02,-1.42,1.24,12.6
0.085,-0.17,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.02,1.78,4.03,5.02,-1.42,1.24,12.53
0.085,-0.175,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.02,1.78,4.03,5.02,-1.42,1.24,12.53
0.085,-0.18,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.02,1.78,4.03,5.02,-1.42,1.24,12.53
0.085,-0.185,0.26,-2.69,6.25,3.48,0.11,-6.86,5.35,-4.12,1.78,4.03,5.02,-1.42,1.24,12.43
0.085,-0.19,0.26,-2.69,6.44,3.48,0.11,-6.86,5.35,-4.12,1.78,4.8,5.02,-1.42,1.24,13.39
0.085,-0.195,0.26,-2.69,6.44,3.48,0.11,-6.86,5.18,-4.12,1.78,4.8,5.02,-1.42,1.24,13.22
0.085,-0.2,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.78,4.8,5.02,-1.42,1.24,14.4
0.085,-0.205,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.78,4.8,5.02,-1.42,1.24,14.4
0.085,-0.21,0.26,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.78,4.8,5.02,-1.42,1.24,14.4
0.085,-0.215,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,1.78,4.8,5.02,-1.42,1.24,14.02
0.085,-0.22,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,2.27,4.8,5.02,-1.42,1.24,14.51
0.085,-0.225,-0.12,-2.69,6.44,3.48,-0.13,-6.86,6.6,-4.12,2.27,4.8,5.02,-1.42,1.24,14.51
